Order ID,Product,Quantity Ordered,Price Each,Order Date
139486,MacBook Air 15 Inch,1,1299,12/29/25 15:03
151048,MacBook Neo,1,599,04/08/26 02:20
116426,BRAVIA 3 II 65,1,899,06/19/25 04:51
101605,Galaxy S26+,1,1299,02/11/25 05:55
129015,iPhone 17 Pro Max,1,1299,10/05/25 10:06
117570,Sony WF-1000XM6,1,299,06/29/25 14:52
126120,BRAVIA XR 83,1,3599,09/10/25 09:21
135493,Sony WF-1000XM6,4,299,11/27/25 16:33
138557,MacBook Neo,1,599,12/22/25 06:40
134541,Galaxy S26+,1,1299,11/19/25 10:13
139620,Sony WF-1000XM6,1,299,12/30/25 07:27
129405,Sony WF-1000XM6,1,299,10/08/25 21:59
151379,Galaxy S26 Ultra,1,1299,04/10/26 12:26
122514,BRAVIA XR 83,1,3599,08/10/25 03:18
145475,Sony WF-1000XM6,1,299,02/19/26 20:18
112175,Galaxy S26 Ultra,1,1299,05/14/25 05:32
120307,MacBook Air 15 Inch,1,1299,07/23/25 09:39
128882,iPhone 17 Pro Max,1,1299,10/04/25 04:37
137166,Sony WH-1000XM6,3,459,12/11/25 15:25
128416,Galaxy S26+,1,1299,09/29/25 00:10
125371,Sony WF-1000XM6,1,299,09/04/25 07:50
137704,Sony WF-1000XM6,1,299,12/15/25 19:50
145166,BRAVIA XR 65,1,3499,02/16/26 13:55
106731,BRAVIA 3 II 65,1,899,03/28/25 13:19
127133,Sony WH-1000XM6,1,459,09/19/25 13:03
101384,Galaxy S26 Ultra,1,1299,02/09/25 09:11
112642,BRAVIA 3 II 65,1,899,05/18/25 19:47
137543,Sony WH-1000XM6,1,459,12/14/25 09:08
116447,iPhone 17 Pro Max,1,1299,06/20/25 09:58
129142,MacBook Neo,2,599,10/06/25 11:56
142353,iPhone 17 Pro Max,1,1299,01/23/26 07:28
119061,Sony WF-1000XM6,1,299,07/12/25 09:33
114606,Sony WH-1000XM6,1,459,06/04/25 23:35
131814,Sony WF-1000XM6,2,299,10/28/25 09:47
100023,MacBook Neo,1,599,01/29/25 10:20
113045,Sony WF-1000XM6,1,299,05/22/25 12:10
124255,Sony WH-1000XM6,1,459,08/25/25 09:36
101924,Alpha 7 V,1,2899,02/14/25 22:32
146178,Sony WF-1000XM6,1,299,02/25/26 17:15
123823,BRAVIA XR8B 65,1,1299,08/21/25 21:42
142123,iPhone 17 Pro Max,1,1299,01/21/26 12:25
138280,MacBook Neo,4,599,12/20/25 17:11
148515,MacBook Neo,1,599,03/18/26 15:42
102669,BRAVIA XR 77,1,4499,02/21/25 13:18
134274,BRAVIA XR 65,1,3499,11/17/25 07:01
132855,Galaxy S26+,1,1299,11/05/25 11:20
101380,Galaxy S26 Ultra,1,1299,02/09/25 17:43
117402,MacBook Neo,1,599,06/28/25 11:43
136467,Sony WF-1000XM6,1,299,12/05/25 05:29
113677,Sony WF-1000XM6,1,299,05/27/25 12:45
124754,BRAVIA XR8B 65,1,1299,08/29/25 13:02
125531,"Samsung 85"" Neo QLED QN80H",1,3299,09/05/25 06:17
109721,BRAVIA XR 65,1,3499,04/23/25 18:54
140804,Sony WF-1000XM6,1,299,01/09/26 20:43
101035,BRAVIA 3 II 65,1,899,02/06/25 06:06
123836,Galaxy S26 Ultra,1,1299,08/21/25 12:25
150323,iPhone 17 Pro Max,1,1299,04/02/26 18:48
148146,BRAVIA 3 II 65,2,899,03/14/26 02:10
149061,Sony WF-1000XM6,1,299,03/22/26 13:46
112497,Galaxy S26+,1,1299,05/17/25 07:40
119836,MacBook Air 15 Inch,1,1299,07/19/25 22:32
145935,Sony WH-1000XM6,1,459,02/23/26 17:16
114496,Sony WH-1000XM6,1,459,06/03/25 15:53
125683,Galaxy S26 Ultra,1,1299,09/06/25 13:04
111634,MacBook Air 15 Inch,1,1299,05/10/25 00:47
127150,Sony WF-1000XM6,1,299,09/19/25 15:33
115264,iPhone 17 Pro Max,1,1299,06/10/25 23:45
145994,Galaxy S26+,1,1299,02/23/26 16:55
108164,Galaxy S26+,1,1299,04/09/25 22:55
141945,BRAVIA XR8B 65,1,1299,01/19/26 08:23
150820,MacBook Air 15 Inch,1,1299,04/06/26 17:30
152444,Galaxy Z Fold7,1,1999,04/19/26 00:35
122256,Galaxy S26 Ultra,1,1299,08/08/25 20:26
136293,MacBook Neo,1,599,12/04/25 08:19
107908,Sony WF-1000XM6,1,299,04/07/25 00:01
125631,Sony WF-1000XM6,1,299,09/06/25 02:53
128808,Sony WF-1000XM6,4,299,10/03/25 00:19
100087,Galaxy S26 Ultra,1,1299,01/29/25 19:49
143124,Galaxy S26+,1,1299,01/29/26 15:06
127481,iPhone 17 Pro Max,1,1299,09/22/25 11:01
131079,iPhone 17 Pro Max,1,1299,10/22/25 15:48
129231,iPhone 17 Pro Max,1,1299,10/07/25 04:28
121179,"Samsung 85"" Neo QLED QN80H",1,3299,07/30/25 06:36
110591,Sony WF-1000XM6,1,299,05/01/25 18:41
123795,Sony WH-1000XM6,1,459,08/21/25 04:24
114271,MacBook Air 15 Inch,1,1299,06/01/25 16:39
136112,Sony WF-1000XM6,2,299,12/02/25 11:30
121760,BRAVIA XR8B 65,1,1299,08/04/25 11:46
131428,MacBook Neo,1,599,10/25/25 10:25
119867,Sony WF-1000XM6,1,299,07/19/25 07:46
103786,Sony WH-1000XM6,1,459,03/03/25 12:45
125440,BRAVIA 3 II 65,3,899,09/04/25 01:55
118981,BRAVIA 3 II 65,4,899,07/11/25 03:26
139228,Sony WF-1000XM6,1,299,12/27/25 07:22
125671,"Samsung 85"" Neo QLED QN80H",1,3299,09/06/25 16:55
134518,Sony WF-1000XM6,1,299,11/19/25 13:18
145713,Sony WF-1000XM6,3,299,02/21/26 09:45
110075,Sony WF-1000XM6,1,299,04/26/25 15:25
104948,Sony WF-1000XM6,1,299,03/13/25 08:17
123220,BRAVIA XR 77,1,4499,08/16/25 02:31
140849,iPhone 17 Pro Max,1,1299,01/10/26 22:23
129564,Galaxy S26+,1,1299,10/09/25 19:33
126559,Sony WF-1000XM6,1,299,09/14/25 23:20
109565,Sony WH-1000XM6,1,459,04/22/25 11:49
100123,MacBook Neo,1,599,01/30/25 23:44
122217,Sony WF-1000XM6,1,299,08/08/25 16:21
100810,iPhone 17 Pro Max,1,1299,02/05/25 07:44
101155,Galaxy S26 Ultra,1,1299,02/07/25 06:17
105720,Sony WH-1000XM6,1,459,03/20/25 17:10
102861,MacBook Neo,1,599,02/23/25 06:41
144231,Galaxy Z Fold7,1,1999,02/08/26 22:42
110967,Sony WH-1000XM6,1,459,05/04/25 19:41
116408,Galaxy S26 Ultra,1,1299,06/19/25 02:19
120716,"Samsung 85"" Neo QLED QN80H",1,3299,07/26/25 22:44
133384,iMac,1,1699,11/10/25 23:11
130995,Sony WH-1000XM6,1,459,10/21/25 19:16
121938,iMac,1,1699,08/06/25 13:13
124650,Sony WF-1000XM6,1,299,08/28/25 05:19
108376,Sony WF-1000XM6,1,299,04/11/25 04:57
135886,Sony WF-1000XM6,2,299,11/30/25 04:52
140812,BRAVIA XR 65,1,3499,01/09/26 10:11
143257,MacBook Neo,1,599,01/31/26 11:51
139107,Sony WF-1000XM6,3,299,12/26/25 05:00
103585,BRAVIA XR 65,1,3499,03/01/25 00:01
148561,Sony WF-1000XM6,1,299,03/18/26 12:01
125664,BRAVIA XR8B 65,1,1299,09/06/25 08:28
101775,Sony WH-1000XM6,1,459,02/13/25 21:46
102400,MacBook Neo,1,599,02/19/25 03:26
116014,MacBook Air 15 Inch,1,1299,06/16/25 02:57
152621,Sony WH-1000XM6,1,459,04/21/26 21:48
139377,Sony WF-1000XM6,3,299,12/28/25 22:14
140399,Sony WH-1000XM6,1,459,01/06/26 22:44
104921,MacBook Air 15 Inch,1,1299,03/13/25 19:14
143188,Sony WF-1000XM6,1,299,01/30/26 13:50
134580,MacBook Neo,1,599,11/20/25 21:18
100079,Alpha 1,1,6199,01/29/25 02:04
143778,Galaxy S26+,1,1299,02/04/26 08:19
111592,Galaxy S26+,1,1299,05/09/25 16:32
143419,Alpha 7R V ,1,3299,02/01/26 12:09
109282,Sony WF-1000XM6,3,299,04/19/25 18:11
146402,Sony WF-1000XM6,1,299,02/27/26 13:09
121074,Galaxy S26+,1,1299,07/29/25 06:54
107701,iPhone 17 Pro Max,1,1299,04/06/25 10:12
133863,iMac,1,1699,11/14/25 02:38
140265,MacBook Neo,1,599,01/05/26 00:55
129568,BRAVIA 3 II 65,1,899,10/09/25 14:14
117849,BRAVIA XR8B 65,1,1299,07/01/25 12:54
147954,Sony WH-1000XM6,1,459,03/13/26 21:05
118344,BRAVIA 3 II 65,1,899,07/05/25 17:31
152269,MacBook Neo,1,599,04/18/26 01:40
132298,Sony WH-1000XM6,3,459,11/01/25 16:13
106248,BRAVIA XR8B 65,1,1299,03/24/25 05:11
123501,iPhone 17 Pro Max,1,1299,08/19/25 03:00
115062,iMac,1,1699,06/08/25 22:42
134683,MacBook Neo,2,599,11/21/25 06:27
134984,Sony WF-1000XM6,1,299,11/23/25 00:13
147581,iPhone 17 Pro Max,1,1299,03/10/26 22:03
116046,Sony WF-1000XM6,2,299,06/16/25 17:17
134544,Galaxy S26+,1,1299,11/19/25 20:39
118987,iPhone 17 Pro Max,1,1299,07/12/25 05:23
129949,Galaxy S26 Ultra,1,1299,10/12/25 08:03
141916,Sony WF-1000XM6,1,299,01/19/26 03:32
152206,Sony WF-1000XM6,1,299,04/17/26 21:46
130792,Galaxy S26 Ultra,1,1299,10/19/25 07:55
139252,BRAVIA XR 83,1,3599,12/27/25 11:45
143013,Galaxy S26+,1,1299,01/28/26 01:41
135995,Sony WF-1000XM6,1,299,12/01/25 11:35
147667,Galaxy S26 Ultra,1,1299,03/10/26 16:06
148294,MacBook Air 15 Inch,1,1299,03/16/26 09:34
149532,"Samsung 85"" Neo QLED QN80H",1,3299,03/26/26 03:15
137105,Galaxy S26 Ultra,1,1299,12/10/25 01:59
136317,Sony WH-1000XM6,1,459,12/04/25 08:44
116684,MacBook Neo,1,599,06/22/25 22:58
133507,Sony WH-1000XM6,1,459,11/11/25 15:35
101966,iPhone 17 Pro Max,1,1299,02/15/25 05:23
106123,Sony WF-1000XM6,1,299,03/23/25 14:47
103047,Galaxy S26+,1,1299,02/24/25 06:05
102684,Galaxy Z Fold7,1,1999,02/21/25 23:23
136785,Sony WH-1000XM6,3,459,12/08/25 01:31
129734,iMac,1,1699,10/11/25 12:18
113523,MacBook Neo,1,599,05/26/25 19:10
116246,MacBook Neo,1,599,06/18/25 20:56
121633,Sony WF-1000XM6,1,299,08/03/25 22:46
109140,Sony WH-1000XM6,1,459,04/18/25 18:01
121864,Sony WF-1000XM6,1,299,08/05/25 03:45
117724,BRAVIA XR 77,1,4499,06/30/25 21:55
121426,Galaxy S26+,1,1299,08/01/25 04:40
150758,Galaxy S26 Ultra,1,1299,04/05/26 14:57
119347,Galaxy S26+,1,1299,07/14/25 19:24
139048,MacBook Neo,2,599,12/26/25 23:09
136496,Galaxy S26+,1,1299,12/05/25 19:29
134677,MacBook Neo,1,599,11/21/25 07:08
117608,Galaxy S26 Ultra,1,1299,06/29/25 10:09
107826,Galaxy S26+,1,1299,04/06/25 23:20
144146,BRAVIA 3 II 65,1,899,02/07/26 19:30
120289,MacBook Neo,1,599,07/23/25 06:39
133696,iPhone 17 Pro Max,1,1299,11/13/25 10:39
126211,Sony WF-1000XM6,1,299,09/11/25 20:51
131093,MacBook Air 15 Inch,1,1299,10/22/25 15:24
148373,iPhone 17 Pro Max,1,1299,03/17/26 13:33
151196,Sony WF-1000XM6,1,299,04/09/26 19:37
147770,Alpha 7R V ,1,3299,03/11/26 13:54
119217,BRAVIA XR8B 65,1,1299,07/13/25 20:16
121383,Sony WF-1000XM6,1,299,08/01/25 18:54
126285,MacBook Neo,4,599,09/12/25 21:09
121661,Galaxy Z Fold7,1,1999,08/03/25 18:21
122307,MacBook Neo,1,599,08/09/25 19:03
104096,MacBook Neo,1,599,03/06/25 06:32
120764,MacBook Neo,1,599,07/27/25 15:42
107152,Sony WH-1000XM6,1,459,04/01/25 04:09
145881,BRAVIA 3 II 65,2,899,02/22/26 21:43
123094,Galaxy S26 Ultra,1,1299,08/15/25 08:12
105115,BRAVIA 3 II 65,4,899,03/14/25 16:29
139904,iPhone 17 Pro Max,1,1299,01/02/26 13:51
101335,Sony WF-1000XM6,1,299,02/09/25 12:20
131682,Sony WH-1000XM6,1,459,10/27/25 04:58
107065,Sony WF-1000XM6,1,299,03/31/25 22:10
126494,iPhone 17 Pro Max,1,1299,09/14/25 17:42
118789,MacBook Neo,1,599,07/10/25 22:36
139473,MacBook Neo,1,599,12/29/25 18:26
126679,Sony WF-1000XM6,1,299,09/15/25 07:44
104093,MacBook Neo,1,599,03/06/25 13:35
119975,Sony WH-1000XM6,1,459,07/20/25 05:26
111609,iPhone 17 Pro Max,1,1299,05/10/25 18:18
148983,Galaxy S26+,1,1299,03/21/26 12:36
133415,Sony WF-1000XM6,1,299,11/10/25 07:36
110229,BRAVIA XR8B 65,1,1299,04/27/25 02:56
109865,BRAVIA 3 II 65,1,899,04/24/25 05:28
137949,Sony WF-1000XM6,2,299,12/17/25 09:21
104775,iPhone 17 Pro Max,1,1299,03/12/25 17:08
100865,Sony WF-1000XM6,1,299,02/05/25 23:27
111681,Sony WF-1000XM6,2,299,05/10/25 07:02
136144,Galaxy S26 Ultra,1,1299,12/02/25 09:45
126508,MacBook Neo,1,599,09/14/25 16:19
129294,Sony WF-1000XM6,1,299,10/07/25 22:33
141957,Galaxy S26 Ultra,1,1299,01/19/26 07:06
109920,Sony WH-1000XM6,1,459,04/25/25 17:07
117516,BRAVIA 3 II 65,1,899,06/28/25 11:11
101672,Sony WH-1000XM6,1,459,02/12/25 06:50
127535,Sony WF-1000XM6,1,299,09/22/25 10:14
149305,Sony WF-1000XM6,1,299,03/24/26 16:14
132505,iPhone 17 Pro Max,1,1299,11/03/25 03:43
151565,MacBook Neo,3,599,04/12/26 08:58
113321,Sony WF-1000XM6,1,299,05/24/25 06:28
138856,Sony WF-1000XM6,1,299,12/24/25 19:56
143202,BRAVIA XR 65,1,3499,01/30/26 16:41
150461,Sony WH-1000XM6,1,459,04/03/26 04:19
108868,Galaxy S26+,1,1299,04/15/25 16:27
101469,Sony WF-1000XM6,1,299,02/10/25 00:46
110899,Galaxy S26+,1,1299,05/03/25 06:45
150802,MacBook Neo,1,599,04/06/26 07:16
122318,MacBook Air 15 Inch,1,1299,08/09/25 16:40
138285,MacBook Neo,1,599,12/20/25 11:35
131495,Galaxy Z Fold7,1,1999,10/25/25 11:04
120216,Sony WF-1000XM6,1,299,07/22/25 11:46
150720,Sony WF-1000XM6,1,299,04/05/26 20:40
134032,Sony WF-1000XM6,1,299,11/15/25 03:57
151801,iPhone 17 Pro Max,1,1299,04/14/26 06:27
123832,Galaxy S26 Ultra,1,1299,08/21/25 12:29
120771,MacBook Neo,1,599,07/27/25 00:47
141704,Galaxy S26+,1,1299,01/17/26 02:23
125334,MacBook Neo,1,599,09/04/25 13:09
138761,Alpha 7R V ,1,3299,12/23/25 11:55
128427,BRAVIA 3 II 65,1,899,09/29/25 02:11
124508,Sony WF-1000XM6,1,299,08/27/25 04:51
126956,BRAVIA 3 II 65,1,899,09/17/25 19:36
116993,BRAVIA XR8B 65,1,1299,06/24/25 18:45
124047,BRAVIA XR 65,1,3499,08/23/25 14:30
103310,Sony WH-1000XM6,4,459,02/27/25 21:43
136131,Galaxy Z Fold7,1,1999,12/02/25 13:32
125264,Sony WF-1000XM6,1,299,09/03/25 04:00
103814,Sony WF-1000XM6,1,299,03/03/25 05:48
119273,MacBook Neo,1,599,07/14/25 23:13
148432,Sony WF-1000XM6,1,299,03/17/26 18:24
132578,BRAVIA XR 77,1,4499,11/03/25 01:49
120170,MacBook Pro 16 Inch,1,2699,07/22/25 13:33
126168,MacBook Pro 16 Inch,1,2699,09/11/25 15:21
117210,Sony WF-1000XM6,1,299,06/26/25 18:41
143475,iPhone 17 Pro Max,1,1299,02/02/26 07:14
100414,Sony WF-1000XM6,2,299,02/01/25 03:04
144500,Sony WH-1000XM6,1,459,02/11/26 18:57
139241,Sony WF-1000XM6,1,299,12/27/25 15:44
131267,Alpha 7 V,1,2899,10/23/25 14:29
122070,Sony WH-1000XM6,1,459,08/07/25 19:21
101486,Alpha 7 V,1,2899,02/10/25 07:50
106958,BRAVIA XR 83,1,3599,03/30/25 14:44
139910,MacBook Neo,1,599,01/02/26 04:14
120804,Sony WF-1000XM6,1,299,07/27/25 23:53
138784,Galaxy S26+,1,1299,12/23/25 07:59
104590,MacBook Air 15 Inch,1,1299,03/10/25 21:41
118462,BRAVIA 3 II 65,1,899,07/06/25 01:44
105728,Sony WH-1000XM6,1,459,03/20/25 11:56
103201,Sony WH-1000XM6,1,459,02/26/25 17:26
146456,MacBook Neo,1,599,02/28/26 15:57
114781,iPhone 17 Pro Max,1,1299,06/06/25 18:47
100464,BRAVIA 3 II 65,2,899,02/01/25 12:32
127824,iPhone 17 Pro Max,1,1299,09/25/25 00:07
102659,Sony WF-1000XM6,1,299,02/21/25 08:47
105801,MacBook Neo,1,599,03/21/25 17:33
135218,Sony WH-1000XM6,3,459,11/25/25 09:57
127251,Sony WH-1000XM6,1,459,09/20/25 23:37
123996,MacBook Air 15 Inch,1,1299,08/23/25 00:44
102385,MacBook Pro 16 Inch,1,2699,02/19/25 09:25
138874,BRAVIA XR 77,1,4499,12/24/25 09:11
140967,MacBook Neo,1,599,01/11/26 08:13
136532,iMac,1,1699,12/06/25 10:49
137602,Galaxy S26 Ultra,1,1299,12/14/25 08:30
142886,BRAVIA XR8B 65,1,1299,01/27/26 00:00
139761,BRAVIA XR8B 65,1,1299,12/31/25 16:02
136022,Alpha 7 V,1,2899,12/01/25 07:19
139846,Sony WH-1000XM6,4,459,01/01/26 18:03
107350,Galaxy S26+,1,1299,04/02/25 22:19
135888,Sony WF-1000XM6,1,299,11/30/25 16:30
113142,MacBook Air 15 Inch,1,1299,05/23/25 06:51
112111,MacBook Air 15 Inch,1,1299,05/14/25 14:52
103157,BRAVIA 3 II 65,1,899,02/25/25 19:13
102663,Sony WF-1000XM6,1,299,02/21/25 17:30
142284,Sony WF-1000XM6,1,299,01/22/26 22:51
107997,Sony WF-1000XM6,4,299,04/08/25 16:11
127579,Galaxy S26 Ultra,1,1299,09/22/25 07:55
117903,MacBook Neo,1,599,07/02/25 01:56
116085,Galaxy S26+,1,1299,06/16/25 07:45
146235,iPhone 17 Pro Max,1,1299,02/26/26 17:28
121448,MacBook Neo,1,599,08/02/25 17:22
114920,MacBook Neo,1,599,06/07/25 12:07
109917,Sony WH-1000XM6,4,459,04/25/25 22:35
130243,Sony WH-1000XM6,1,459,10/15/25 00:21
142842,Sony WH-1000XM6,1,459,01/27/26 10:33
133888,Sony WF-1000XM6,1,299,11/14/25 18:13
138936,MacBook Neo,1,599,12/25/25 20:23
138488,BRAVIA XR8B 65,1,1299,12/21/25 14:14
132325,Sony WF-1000XM6,2,299,11/01/25 20:42
139501,Sony WH-1000XM6,1,459,12/29/25 01:09
129664,BRAVIA XR8B 65,1,1299,10/10/25 21:22
108917,Sony WH-1000XM6,2,459,04/16/25 02:37
140660,Sony WF-1000XM6,1,299,01/08/26 17:45
107092,Galaxy S26 Ultra,1,1299,03/31/25 17:55
122600,Sony WF-1000XM6,1,299,08/11/25 19:15
132657,Sony WH-1000XM6,2,459,11/04/25 04:29
110852,Sony WF-1000XM6,1,299,05/03/25 19:31
114464,iPhone 17 Pro Max,1,1299,06/03/25 19:05
101902,Sony WF-1000XM6,1,299,02/14/25 04:39
108360,Sony WF-1000XM6,1,299,04/11/25 01:50
146041,MacBook Neo,1,599,02/24/26 23:57
150516,Galaxy S26 Ultra,1,1299,04/03/26 19:03
135516,Galaxy Z Fold7,1,1999,11/27/25 13:48
148014,Galaxy S26 Ultra,1,1299,03/13/26 23:27
126570,Alpha 7 V,1,2899,09/14/25 13:49
118482,MacBook Neo,3,599,07/07/25 20:37
147401,Sony WH-1000XM6,1,459,03/08/26 11:28
139109,Sony WF-1000XM6,1,299,12/26/25 20:48
122032,BRAVIA 3 II 65,1,899,08/06/25 17:21
145222,MacBook Neo,1,599,02/17/26 06:33
140262,iPhone 17 Pro Max,1,1299,01/05/26 21:25
146652,BRAVIA 3 II 65,3,899,03/01/26 08:17
110655,iPhone 17 Pro Max,1,1299,05/02/25 22:18
104644,Cinema Line FX6 ,1,8299,03/10/25 01:18
141125,Sony WF-1000XM6,4,299,01/12/26 11:15
150993,BRAVIA XR8B 65,1,1299,04/07/26 15:53
119434,Sony WF-1000XM6,4,299,07/15/25 18:02
126959,BRAVIA 3 II 65,1,899,09/17/25 22:49
138169,Sony WH-1000XM6,3,459,12/19/25 05:57
100576,Galaxy S26+,1,1299,02/02/25 05:21
130174,Alpha 7 V,1,2899,10/14/25 09:37
141876,MacBook Neo,1,599,01/19/26 23:28
141725,BRAVIA 3 II 65,1,899,01/17/26 14:46
128443,MacBook Neo,1,599,09/30/25 20:37
144332,Galaxy S26 Ultra,1,1299,02/09/26 11:34
144940,Galaxy S26 Ultra,1,1299,02/14/26 23:35
124279,Sony WF-1000XM6,4,299,08/25/25 04:41
128208,iPhone 17 Pro Max,1,1299,09/28/25 19:07
113379,BRAVIA 3 II 65,1,899,05/24/25 11:49
130491,MacBook Air 15 Inch,1,1299,10/17/25 08:37
128840,BRAVIA XR8B 65,1,1299,10/03/25 00:19
135085,MacBook Neo,1,599,11/24/25 21:31
146237,iPhone 17 Pro Max,1,1299,02/26/26 06:19
126421,Sony WF-1000XM6,1,299,09/13/25 16:23
101401,BRAVIA 3 II 65,1,899,02/09/25 03:19
132383,iPhone 17 Pro Max,1,1299,11/02/25 22:52
152345,Galaxy S26+,1,1299,04/18/26 12:56
102120,Sony WF-1000XM6,1,299,02/16/25 03:51
130653,Sony WF-1000XM6,1,299,10/18/25 06:26
102438,Sony WF-1000XM6,1,299,02/19/25 15:16
115144,Galaxy S26+,1,1299,06/08/25 01:09
128168,Galaxy S26 Ultra,1,1299,09/27/25 07:02
108437,iPhone 17 Pro Max,1,1299,04/12/25 01:30
140554,Sony WF-1000XM6,1,299,01/07/26 21:52
130324,BRAVIA 3 II 65,1,899,10/15/25 15:13
141270,MacBook Neo,3,599,01/14/26 04:41
128412,Galaxy S26 Ultra,1,1299,09/29/25 19:57
100401,Sony WF-1000XM6,1,299,02/01/25 12:18
103415,MacBook Air 15 Inch,1,1299,02/28/25 13:39
134774,Galaxy S26 Ultra,1,1299,11/21/25 12:03
140524,Sony WH-1000XM6,1,459,01/07/26 21:07
109773,MacBook Neo,1,599,04/24/25 06:22
131879,iPhone 17 Pro Max,1,1299,10/29/25 05:32
112247,Sony WF-1000XM6,1,299,05/15/25 13:12
104681,iPhone 17 Pro Max,1,1299,03/11/25 19:26
106192,MacBook Air 15 Inch,1,1299,03/24/25 13:35
132366,BRAVIA 3 II 65,1,899,11/01/25 01:54
115273,iPhone 17 Pro Max,1,1299,06/10/25 16:30
122432,iPhone 17 Pro Max,1,1299,08/10/25 03:33
113524,MacBook Neo,1,599,05/26/25 03:28
103356,BRAVIA XR8B 65,1,1299,02/27/25 23:10
135623,Sony WF-1000XM6,3,299,11/28/25 15:28
143001,Galaxy Z Fold7,1,1999,01/28/26 15:51
108325,MacBook Neo,1,599,04/11/25 16:51
114472,MacBook Neo,1,599,06/03/25 02:42
140398,Sony WH-1000XM6,1,459,01/06/26 04:07
143363,MacBook Neo,1,599,02/01/26 22:24
107335,Galaxy S26 Ultra,1,1299,04/02/25 12:23
151623,Sony WF-1000XM6,1,299,04/12/26 22:51
117411,iMac,1,1699,06/28/25 20:32
111178,MacBook Neo,3,599,05/06/25 09:37
145320,iPhone 17 Pro Max,1,1299,02/18/26 02:40
148013,Galaxy S26 Ultra,1,1299,03/13/26 05:57
129846,iPhone 17 Pro Max,1,1299,10/12/25 19:37
125265,Sony WF-1000XM6,1,299,09/03/25 03:08
101303,MacBook Neo,1,599,02/09/25 17:02
111696,Alpha 7R V ,1,3299,05/10/25 00:23
108247,Sony WF-1000XM6,4,299,04/10/25 02:15
150374,Sony WF-1000XM6,4,299,04/02/26 01:50
103296,MacBook Neo,1,599,02/27/25 22:42
147313,Galaxy Z Fold7,1,1999,03/07/26 22:36
111015,Galaxy S26 Ultra,1,1299,05/04/25 02:37
149520,BRAVIA XR 83,1,3599,03/26/26 04:08
124062,Galaxy S26 Ultra,1,1299,08/23/25 17:48
138146,MacBook Neo,1,599,12/19/25 23:25
147241,MacBook Neo,4,599,03/07/26 21:07
130506,Sony WH-1000XM6,1,459,10/17/25 11:32
132533,iMac,1,1699,11/03/25 21:55
113778,Sony WH-1000XM6,1,459,05/28/25 14:51
132959,Galaxy S26 Ultra,1,1299,11/06/25 23:34
101680,Sony WH-1000XM6,1,459,02/12/25 05:03
119263,iPhone 17 Pro Max,1,1299,07/14/25 22:43
100446,Galaxy S26 Ultra,1,1299,02/01/25 17:37
139342,MacBook Air 15 Inch,1,1299,12/28/25 01:02
137108,Galaxy S26 Ultra,1,1299,12/10/25 19:32
144446,Galaxy S26+,1,1299,02/10/26 13:22
151034,iPhone 17 Pro Max,1,1299,04/08/26 20:44
107644,Sony WF-1000XM6,2,299,04/05/25 14:12
149858,MacBook Neo,1,599,03/29/26 21:43
114227,BRAVIA 3 II 65,1,899,05/31/25 22:45
102776,Sony WF-1000XM6,1,299,02/22/25 04:06
126737,MacBook Pro 16 Inch,1,2699,09/16/25 23:06
108439,iPhone 17 Pro Max,1,1299,04/12/25 01:28
124190,Galaxy S26 Ultra,1,1299,08/24/25 20:20
104605,Sony WF-1000XM6,1,299,03/10/25 17:48
102404,iMac,1,1699,02/19/25 17:42
125823,iPhone 17 Pro Max,1,1299,09/08/25 03:18
136191,MacBook Air 15 Inch,1,1299,12/03/25 18:55
103324,Sony WH-1000XM6,1,459,02/27/25 21:40
151195,Sony WF-1000XM6,1,299,04/09/26 16:29
112246,Sony WH-1000XM6,3,459,05/15/25 18:46
123392,iPhone 17 Pro Max,1,1299,08/18/25 18:01
145757,Galaxy S26+,1,1299,02/21/26 03:26
126134,Galaxy S26 Ultra,1,1299,09/10/25 21:32
144633,Sony WH-1000XM6,1,459,02/12/26 02:55
136177,MacBook Neo,1,599,12/03/25 08:19
147871,Sony WF-1000XM6,1,299,03/12/26 03:21
111255,Galaxy S26+,1,1299,05/06/25 00:50
103847,BRAVIA 3 II 65,1,899,03/03/25 18:50
134633,BRAVIA XR8B 65,1,1299,11/20/25 00:26
100936,MacBook Neo,1,599,02/06/25 23:20
109408,Alpha 7 V,1,2899,04/20/25 11:20
133314,BRAVIA XR 65,1,3499,11/09/25 07:27
142309,Sony WF-1000XM6,1,299,01/22/26 13:03
101273,Galaxy S26+,1,1299,02/08/25 08:29
122354,Sony WF-1000XM6,1,299,08/09/25 14:32
118707,Sony WH-1000XM6,1,459,07/09/25 15:28
142229,Galaxy S26+,1,1299,01/21/26 02:40
100106,BRAVIA 3 II 65,3,899,01/29/25 16:28
151557,iPhone 17 Pro Max,1,1299,04/12/26 19:21
136369,Galaxy S26+,1,1299,12/04/25 12:57
118601,Sony WH-1000XM6,1,459,07/08/25 08:32
147550,Galaxy S26 Ultra,1,1299,03/09/26 20:14
149373,Sony WH-1000XM6,1,459,03/25/26 21:40
125973,MacBook Air 15 Inch,1,1299,09/09/25 16:15
145591,Sony WF-1000XM6,1,299,02/20/26 06:38
131629,Galaxy S26 Ultra,1,1299,10/26/25 22:42
143120,Galaxy S26+,1,1299,01/29/26 08:39
124219,BRAVIA 3 II 65,1,899,08/24/25 00:58
124645,Sony WF-1000XM6,1,299,08/28/25 19:08
112561,Sony WH-1000XM6,1,459,05/18/25 12:10
